CustomerID,Name,Age,Gender,Phone,Email,City,State,Pincode,RegistrationDate,Membership,TotalOrders,PreferredCuisine
205,Rudra Sur,33.0,Male,4913577594,janyamutti@example.com,Hyderabad,Karnataka,512687,14 Oct 2022,Basic,7,Street Food
206,Aayush Munshi,25.0,Other,2577754781,finnmand@example.org,Lucknow,Haryana,652900,24/02/2022,Zomato Pro,5,Italian
207,Adya Bose,41.0,Male,9969308488,xdixit@example.com,Ahmedabad,Telangana,51480X,20/10/2024,Basic,4,South Indian
208,Bina Desai,28.0,Male,53163,vedaparmer@example.org, Mumbai ,Manipur,336223,2022.05.19,Basic,3,Fast Food
209,Vinaya Kata,17.0,Other,3856770051,adya98@example.net,Chennai,Assam,192861,2023-07-23,Basic,3,Fast Food
210,Krisha Radhakrishnan,32.0,Female,3865577908,riagandhi@example.org,Ludhiana,Kerala,366356,2024-06-14,Gold,6,North Indian
211,Yoshita Mand,20.0,Male,9136517773,nirjabains@example.org,Ludhiana,Gujarat,630527,10/09/2022,Basic,10,Chinese
212,Joshua Dyal,30.0,Other,2428699041,saumyasinha@example.com,Hyderabad,Chhattisgarh,560180,02/03/2022,Zomato Pro,4,Mexican
213,Theodore Roy,,Other,8425799136,gdeo@example.org,Kolkata,Punjab,217904,24/01/2024,Gold,7,Fast Food
214,Yamini Saini,39.0,Female,7990881172,sankarosha@example.com,Nagpur,Uttarakhand,147082,11/04/2022,Gold,4,Healthy Food
215,Pushti Karnik,27.0,Male,9162473149,mkurian@example.org,Patna,Uttar Pradesh,816034,02/03/2024,Basic,1,Continental
216,Jacob Venkatesh,32.0,Female,5126944869,anya63@example.com,Chandigarh,Andhra Pradesh,118357,26-06-2022,Basic,7,Mughlai
217,Praneel Prabhakar,41.0,Other,912438888667,znigam@example.net,Visakhapatnam,Nagaland,539955,18/05/2023,Gold,2,North Indian
218,Naveen Ramachandran,37.0,Female,9611435190,nrattan@example.net,Delhi,Rajasthan,156033,2022.10.19,Zomato Pro,6,South Indian
219,Dakshesh Gill,42.0,Male,8430988392,parsawilliam@example.net,Guwahati,Rajasthan,705404,18 Mar 2024,Basic,7,Street Food
220,Nakul Chadha,36.0,Female,9380118489,idika43@example.net,Chandigarh,Himachal Pradesh,188316,2024-07-16,Zomato Pro,7,Italian
221,Suhani Raval,21.0,Other,8181845184,saanvi69@example.com,surat,Odisha,595855,02-03-2023,Basic,5,Fast Food
222,Harinakshi Shanker,16.0,Male,915254923696,lallyuvraj@example.com,Ludhiana,Sikkim,-110001,24-05-2023,Zomato Pro,13,Desserts
223,Mohini Oommen,32.0,Male,3942373334,veerjain@example.org,MUMBAI,Assam,317758,07-05-2022,Gold,4,Chinese
224,Nachiket Chhabra,19.0,Other,8075957947,yastimammen@example.com,Bhopal,Bihar,457656,21/09/2022,Basic,9,Healthy Food
225,Kabir Bhagat,47.0,Other,8562718750,kadeladli@example.net,Indore,Mizoram,306243,2022.12.20,Zomato Pro,5,Italian
226,Eshana Pathak,36.0,Female,3479552763,xpradhan@example.com,DELHI,Punjab,253903,29 Jun 2022,Zomato Pro,6,Desserts
227,Shravya Gole,46.0,Female,4386632270,,Coimbatore,Odisha,636798,19/09/2024,Zomato Pro,5,Street Food
228,Vidhi Mital,34.0,Other,0347175455,hemangini06@example.org,Surat,Himachal Pradesh,369897,22/04/2023,Gold,5,South Indian
229,Rushil Yohannan,23.0,Female,7716947225,eravel@example.org,Kolkata,Goa,443452,27-12-2022,Gold,10,Street Food
230,Hemal Kari,,Female,6475987622,dasswahab@example.net,Visakhapatnam,Karnataka,149808,25-09-2023,Gold,1,Mughlai
231,Fariq Kade,41.0,Female,7800681149,fradoramakrishnan@example.com, Ludhiana  ,Goa,132978,30 Dec 2022,Zomato Pro,4,North Indian
232,Yug Mander,25.0,Female,0055778487,petershan@example.net,Patna,Manipur,448274,2022.07.26,Zomato Pro,9,Fast Food
233, Dayita Palan  ,29.0,Other,5642400825,upasna80@example.net,Bhubaneswar,Meghalaya,727559,01/01/2024,Gold,7,Biryani
234,Vansha Mistry,26.0,Other,0853686632,oradhakrishnan@example.com,Delhi,Andhra Pradesh,751080,2023-01-08,Basic,7,Bakery
235,pahal khatri,41.0,Other,6312241797,vyanjana35@example.org,Nashik,Mizoram,388096,19-11-2023,Basic,6,North Indian
236,Chandran Warrior,36.0,Female,2703120735,ymuni@example.com,COIMBATORE,Andhra Pradesh,503581,02/15/2024,Zomato Pro,3,Continental
237,Ubika Balay,26.0,Male,6187234601,lekhasavant@example.org,Chandigarh,Karnataka,468412,2023.06.19,Basic,7,South Indian
238,Rushil Sharma,37.0,Female,6452088147,rushil50@example.net,Ludhiana,Telangana,283013,05 Mar 2022,Basic,4,Biryani
239,Isaiah Keer,30.0,Other,,kamyachakraborty@example.org,Jaipur,,210576,31-07-2023,Zomato Pro,6,Italian
240,Xalak Chand,46.0,Male,2812735857,anshpurohit@example.com,Mumbai,Sikkim,415987,28/02/2023,Gold,3,Biryani
241,Zashil Baral,22.0,Male,,ekapadwali@example.org,Surat,Meghalaya,577430,2024-02-21,Zomato Pro,7,Chinese
242,Chakrika Lall,22.0,Other,6209593518,hgupta@example.net,Surat,Nagaland,690494,27-04-2024,Basic,2,Italian
243,Mitesh Mandal,16.0,Female,8102203173,balaylipika@example.net,Lucknow,Karnataka,146416,11-06-2022,Basic,5,Healthy Food
244,Aahana Bawa,38.0,Male,3717058650,banjeet14@example.org,Pune,Kerala,553941,30 Jan 2023,Gold,6,North Indian
245,Zilmil Chatterjee,21.0,Male,3839288619,tara61@example.org,Bengaluru,Bihar,688871,05/03/2024,Basic,6,Desserts
246,Neelima Thaman,36.0,Male,5585566593,keyakumar@example.com,Chennai,Karnataka,215897,25-07-2022,Basic,5,Street Food
247,Sara Ranganathan,34.0,Female,8240433504,girindrabarad@example.com,Nagpur,Andhra Pradesh,41139X,10/22/2022,Basic,3,Street Food
248,Nachiket Devi,37.0,Female,4419693157,vinayachandran@example.net,Jaipur,Himachal Pradesh,349031,03-10-2024,Basic,8,Healthy Food
249,Baljiwan Raj,24.0,Female,6139060480,mason58@example.net,Pune,Assam,651591,2024.04.13,Basic,5,Mexican
250,Michael Bedi,31.0,Other,8136462251,jbawa@example.com,Mumbai,Sikkim,320478,22 Dec 2022,Gold,5,Healthy Food
251,Frederick Rastogi,27.0,Male,8376938983,ekballata@example.com,Nashik,Mizoram,622531,04 Mar 2022,Gold,4,Bakery
252,Gaurav Chowdhury,35.0,Other,3559042597,ridhibasu@example.org,Bengaluru,Sikkim,162063,2023-08-07,Basic,7,Desserts
253,Kashvi Dugal,32.0,Other,9240514770,shaurya83@example.org,Mumbai,Tripura,89736X,08/28/2024,Gold,8,Biryani
254,Vasudha Dhaliwal,-18.0,Female,0420439407,bhavsarlipika@example.net,Jaipur,Tamil Nadu,820092,2023.03.23,Basic,8,Fast Food
255,Jagvi Chokshi,22.0,Other,8157981238,cbains@example.org,Bhubaneswar,Andhra Pradesh,223356,02 Aug 2023,Zomato Pro,9,Biryani
256,Gauri Suri,34.0,Female,5438404608,umang25@example.com,Pune,Madhya Pradesh,361975,04 Nov 2022,Basic,5,Mexican
257,Gagan Raja,41.0,Female,2649578232,lakshitmore@example.net,Lucknow,Mizoram,517136,16 Jun 2023,Basic,8,Desserts
258,Qushi Dhillon,54.0,Female,8125205664,jmahal@example.org,Nashik,Rajasthan,288244,05-01-2024,Basic,8,Fast Food
259,Karan Goyal,38.0,Other,3933051728,lprakash@example.com,Chandigarh,Andhra Pradesh,344177,02/07/2022,Gold,3,Bakery
260,Urvi Devan,35.0,Male,0463331279,dnair@example.org,Guwahati,Goa,634789,05/26/2022,Basic,9,Italian
261,nidhi barman,20.0,Female,9988081770,zilmilyogi@example.com,Patna,Punjab,299118,26-07-2024,Gold,4,Bakery
262, Lila Varty  ,41.0,Other,6447264908,ubikaseth@example.org,Raipur,Tripura,202319,11/21/2022,Basic,7,Mexican
263,Pranit Deshmukh,40.0,Male,98D5EBHEAA,comarshivani@example.net,Chandigarh,Madhya Pradesh,819622,23-12-2024,Gold,10,North Indian
264,Frederick Viswanathan,19.0,Female,983B31CF2A,charansaini@example.com,Coimbatore,Tamil Nadu,532987,06 Jan 2024,Gold,7,Chinese
265,sanaya mani,33.0,Male,0940777809,nkhanna@example.net,Delhi,Rajasthan,508725,08/26/2022,Basic,6,Mughlai
266,Sudiksha Rout,32.0,Other,3849830220,balhaar20@example.net,Bhubaneswar,Manipur,220011,2022.10.08,Basic,8,Healthy Food
267,GARIMA CHAHAL,28.0,Male,4999827950,mistryekantika@example.com,Surat,Arunachal Pradesh,151320,2024.04.19,Zomato Pro,2,Chinese
268,Ekansh Sane,27.0,Other,1458683390,wadhwagagan@example.com,Coimbatore,Uttarakhand,646562,2022-11-02,Basic,4,Mexican
269,Prisha Nadig,39.0,Male,7877293430,bajwaudyati@example.net,Kolkata,Himachal Pradesh,819642,03/22/2022,Zomato Pro,5,Bakery
270,Sarthak Sachdeva,46.0,Female,3034414488,abeer15@example.com,Bhubaneswar,Maharashtra,469371,04 Jul 2023,Basic,7,Bakery
271,Ayush Gill,39.0,Male,0272785760,diya88@example.org,Hyderabad,Gujarat,277139,2022.09.29,Basic,10,Healthy Food
272,Garima Pandya,,Male,6829962914,azad46@example.org,Nashik,Assam,228424,25 Sep 2022,Basic,6,Mughlai
273,Wazir Prabhu,50.0,Other,2150317807,ranveeroak@example.com,Vadodara,Manipur,658514,2023.04.04,Zomato Pro,6,Continental
274,Falak Dhar,29.0,Other,0768104091,unni01@example.net,New Delhi,Tripura,602086,2022.01.24,Gold,3,Continental
275,Arin Muni,29.0,Other,4485714224,aurorayoshita@example.org,Nagpur,Rajasthan,591396,2024-04-05,Gold,5,South Indian
276,Inaya Nagar,16.0,Male,80194,gbedi@example.com,Nagpur,Himachal Pradesh,685772,04/24/2024,Basic,1,Continental
277,Gabriel Sandhu,40.0,Female,9545381792,sidhugunbir@example.com,delhi,Madhya Pradesh,697361,02 Apr 2023,Basic,6,Bakery
278,Udyati Singhal,25.0,Female,98G43FDCB4,panchalvarenya@example.com, Visakhapatnam  ,Haryana,221487,05 Dec 2024,Zomato Pro,7,Thai
279,Barkha Pall,24.0,Other,1581487696,yagneshdutt@example.com,Hyderabad,Punjab,727943,11/07/2024,Basic,9,Biryani
280,Dominic Oak,17.0,Other,8321971997,gunbir72@example.com,Raipur,Gujarat,244619,29 Dec 2022,Basic,3,Chinese
281,Ekaraj Chopra,45.0,Male,1329022784,msekhon@example.org,Jaipur,Sikkim,584844,03/25/2024,Zomato Pro,4,Fast Food
282,Chandani Modi,39.0,,9862405800,imaran40@example.org,Vadodara,Maharashtra,764488,22 Mar 2023,Gold,3,Italian
283,Meera Nadkarni,35.0,Female,8327238656,bhavyadass@example.org,Ludhiana,Tamil Nadu,613705,25/08/2022,Zomato Pro,4,Continental
284,Ekbal Babu,29.0,Male,2679692786,wrajagopalan@example.org,Kochi,Chhattisgarh,262387,2022-08-07,Basic,7,Desserts
285,Panini Amble,20.0,Other,6895009751,jbuch@example.net,Lucknow,Odisha,486106,22-02-2023,Basic,2,North Indian
286,Udyati Varughese,31.0,Other,8949058077,anarula@example.com,Ludhiana,Assam,516381,13/08/2023,Basic,3,Desserts
287,Bimala Ganesh,16.0,Male,7929049047,dateyashasvi@example.org,Guwahati,Arunachal Pradesh,742698,24 Jan 2024,Basic,9,Continental
288,Zayyan Deo,37.0,Other,1929275243,zgolla@example.net,Hyderabad,Punjab,402671,12-02-2024,Basic,11,Desserts
289,Hemal Chad,28.0,Female,3723950410,ucchalrastogi@example.com,Bhubaneswar,Chhattisgarh,804043,2022.04.15,Basic,4,Healthy Food
290,Vamakshi Walia,20.0,Male,2860476580,waliirya@example.com,Kochi,Haryana,673124,2022.11.23,Basic,5,Continental
291,Gautami Madan,39.0,Other,7393852580,biradvik@example.com,Coimbatore,Himachal Pradesh,472815,2022-01-19,Basic,6,Biryani
292,Hemang Sehgal,45.0,Female,0091093911,dekeya@example.net,Jaipur,Kerala,503173,2023-08-03,Basic,4,Continental
293,Indrajit Gour,30.0,Male,4654214066,darpan44@example.org,Raipur,Himachal Pradesh,178653,28 Dec 2024,Basic,3,Biryani
294,Ekaraj Swamy,27.0,Female,2863917410,bobalzashil@example.com,Guwahati,Gujarat,989,28/05/2022,Gold,9,North Indian
295,Widisha Dixit,30.0,Female,2569087766,,BHOPAL,Rajasthan,127712,04/08/2024,Basic,7,Bakery
296,Vasatika Dara,35.0,Other,0158517432,rajagopalanrayaan@example.com,Hyderabad,Odisha,200708,17 Aug 2023,Zomato Pro,4,Street Food
297, Hredhaan Parmer  ,19.0,Female,0309376184,zwalla@example.com,Visakhapatnam,Meghalaya,820190,2023-08-28,Gold,7,Fast Food
298,Balhaar Nori,23.0,Male,3878293102,ebahl@example.net,Patna,Arunachal Pradesh,199262,18-03-2024,Basic,8,Continental
299,Xavier De,54.0,Male,7929111799,devjain@example.com,Ahmedabad,Andhra Pradesh,300168,2023-06-02,Gold,8,South Indian
300,Neelima Nair,17.0,Female,9251142625,revakohli@example.net,Nashik,Bihar,317008,18-05-2022,Zomato Pro,10,South Indian
301,Kiaan Chaudhry,22.0,Female,1002194672,lukemadan@example.net,COIMBATORE,Uttar Pradesh,801455,11-07-2024,Zomato Pro,12,Street Food
302,Nisha Khare,25.0,Other,9145608331,pathakyashica@example.org,Vadodara,Goa,486949,2024.06.12,Zomato Pro,5,Healthy Food
303,Sathvik Malhotra,29.0,Male,7220054364,sudiksha01@example.net,Jaipur,Arunachal Pradesh,386022,2022.10.14,Basic,5,Italian
304,Patrick Dugar,40.0,Female,1379956353,nandavedant@example.org,Raipur,Uttar Pradesh,383277,12 Mar 2023,,6,Continental
305,Nitara Iyengar,39.0,Female,7062397265,tanvihari@example.net,Chennai,Madhya Pradesh,204953,09/08/2024,Basic,4,
306,Anamika Jain,35.0,Male,4217762534,onkarkarpe@example.org,Kolkata,Karnataka,152384,27/10/2022,Basic,7,Bakery
307,Vrinda Kalita,23.0,Female,6335693929,sahnichaitanya@example.org,Delhi,Odisha,847921,2022.03.23,Zomato Pro,4,South Indian
308,Yamini Bandi,30.0,Other,7318063254,gautambabu@example.com,Bengaluru,Maharashtra,343727,24-11-2024,Zomato Pro,6,Desserts
309,Neel Sharaf,44.0,Male,6257016580,pooja49@example.net,Bengaluru,West Bengal,267539,19/11/2024,Zomato Pro,3,Italian
310,Faris Nayak,31.0,Female,98BH5CC5HF,jayaramanlakshit@example.com,Pune,Telangana,365507,27-11-2022,Basic,7,North Indian
311,Ishaan Sridhar,17.0,Female,4864015577,singhalbrinda@example.com,Bhubaneswar,Telangana,340020,23 Aug 2024,Basic,8,Chinese
312,Dominic Guha,29.0,Other,4112412723,memonomaja@example.net,Chandigarh,Manipur,182188,17-07-2024,Basic,7,Street Food
313,Urvi Palan,40.0,Other,13214,tshankar@example.net,Hyderabad,Maharashtra,738951,30 Dec 2022,Basic,5,Street Food
314,Damini Garg,55.0,Female,4025472928,qabil22@example.org,Kochi,Uttar Pradesh,155549,11 May 2024,Zomato Pro,4,Healthy Food
315,Jackson Barman,25.0,Other,2380552578,charvidara@example.org, Hyderabad  ,Karnataka,610319,2024-05-21,Gold,4,Fast Food
316,Xalak Dhillon,31.0,Other,8547492975,srinivasbanjeet@example.org,Kochi,Manipur,503248,2022.08.30,Basic,4,North Indian
317,Darika Bakshi,37.0,Female,5093983430,yohannansanaya@example.net,Patna,Madhya Pradesh,823667,01/19/2024,Basic,8,Fast Food
318,Yauvani Ramesh,26.0,Other,8056265650,hemani54@example.com,Surat,Gujarat,801309,2024.03.26,Gold,4,Healthy Food
319,Tanveer Sawhney,35.0,Other,20048,dominic96@example.org,Ludhiana,Telangana,776765,17 Apr 2022,Gold,9,Desserts
320,Nimrat Mahajan,,Female,2326487049,wakeeta87@example.org,Nagpur,Maharashtra,736496,2024.12.03,Zomato Pro,7,Thai
321,Aarnav Dube,42.0,Female,6273014719,vasana96@example.com,Pune,Himachal Pradesh,650870,03/10/2022,Basic,8,Continental
322,Jagdish Prakash,28.0,Female,0257252045,dparekh@example.com,Surat,Mizoram,320041,03/20/2024,Basic,7,Street Food
323,Faraj Varkey,28.0,Female,8554451895,agastyadevan@example.net,Jaipur,Gujarat,586850,2023-04-09,Basic,2,Italian
324,Kashish Sundaram,36.0,Other,2833898881,esharma@example.org,Jaipur,Maharashtra,700526,28/05/2023,Basic,3,Desserts
325,anay srinivasan,17.0,Male,9852401322,damyantidass@example.org,Jaipur,Kerala,341088,2022-05-19,,1,Biryani
326,Farhan Sandal,20.0,Female,6031089071,caleb14@example.net,Nashik,Tamil Nadu,297156,02/12/2023,Basic,5,Continental
327,Gopal Dasgupta,35.0,Other,5012495528,yashasvibir@example.org,Pune,Punjab,388298,26 Apr 2023,Gold,8,Healthy Food
328,Teerth Handa,30.0,Other,3875927125,nsamra@example.net,Coimbatore,Jharkhand,615720,2022.01.14,Basic,4,North Indian
329,Nikita Chowdhury,39.0,Female,8275480157,rajanbhanumati@example.com,Nagpur,Tripura,166779,31/03/2023,Basic,3,Chinese
330,Sachi Kara,24.0,Male,98FBF5CDD6,darluke@example.com,Ludhiana,Nagaland,832690,27/11/2024,Basic,7,Bakery
331,Harsh Ganguly,16.0,Female,9613674994,eparekh@example.net,Bhopal,Assam,713868,04 Jan 2023,Basic,3,Chinese
332,Vedhika Vaidya,22.0,,4773201017,golalavanya@example.net,Coimbatore,Himachal Pradesh,633867,2022.01.20,Gold,10,Desserts
333,Michael Mitter,19.0,Male,7347784858,balayqushi@example.org,Nagpur,Punjab,335934,07/22/2022,Gold,5,North Indian
334,Shivani Murty,25.0,Female,0284276246,kchoudhary@example.net,Mumbai,West Bengal,822598,23/04/2024,Basic,8,Bakery
335,Upma Soni,33.0,Other,4796954500,davejeevika@example.com,Bhopal,Nagaland,410442,10/06/2022,Basic,2,Street Food
336,Harita Rai,36.0,Male,5033349114,nazarethomkaar@example.org,Bengaluru,Bihar,438710,2022.11.28,Zomato Pro,6,Italian
337,Baljiwan Sharma,26.0,Other,4079056965,sureshharish@example.net,Bhopal,Sikkim,134224,2024-04-27,Gold,5,Chinese
338,Gayathri Taneja,33.0,Male,5637183440,neelima39@example.net,Coimbatore,Mizoram,526298,21-04-2022,Basic,3,Mexican
339,Girish Nayar,35.0,Male,6351484685,,Vadodara,Himachal Pradesh,242553,2023.08.05,Basic,9,
340,Pranit Bahl,34.0,Female,7489690835,pdivan@example.org,Visakhapatnam,Rajasthan,675485,06/30/2024,Gold,9,Thai
341,Radhika Roy,-30.0,Female,4249363123,korpaldayita@example.com,Coimbatore,Karnataka,432824,11/04/2023,Basic,8,Mughlai
342,Rajata Sami,19.0,Other,2044820700,murthychanchal@example.org,Mumbai,Rajasthan,119577,04-10-2024,Basic,3,Fast Food
343,Januja Chana,19.0,Male,8189847139,munshiforum@example.net,Ludhiana,Madhya Pradesh,385755,09 Mar 2024,Basic,5,Italian
344,Warinder Sampath,36.0,Other,4764907851,pallavi73@example.com,Visakhapatnam,Gujarat,181790,2023-07-05,Basic,7,Italian
345,JANANI SOMAN,-25.0,Male,0034864518,saanvirama@example.org,Delhi,Tamil Nadu,217242,31/12/2024,Basic,9,Chinese
346,Aadhya Mitra,42.0,Female,7560417765,kchaudhry@example.net,Bhopal,Assam,263185,2022-03-06,Zomato Pro,5,South Indian
347,Yashawini Bhatti,27.0,,7002720634,fitan12@example.org,Raipur,Kerala,574479,25/05/2023,Basic,11,Mexican
348,Nirja Nagarajan,37.0,Other,9543165266,anshbajaj@example.net, Lucknow  ,Manipur,154236,24-10-2023,Gold,6,Biryani
349,Gaurav Shere,27.0,Male,9694215291,voraradhika@example.com,Ahmedabad,Gujarat,285491,08 Jun 2024,Zomato Pro,3,North Indian
350,Jagat Kapur,34.0,Other,7626393436,nilimadhingra@example.org,Chennai,Tamil Nadu,275359,2024.01.31,Basic,9,Italian
351,Adweta Keer,25.0,Male,7107256366,elijah18@example.org,Chennai,Punjab,695473,2024-09-26,Gold,3,Bakery
352,Gaurangi Keer,16.0,Female,0489646528,golaabha@example.org,Ludhiana,Meghalaya,679098,2024.06.15,Basic,5,Fast Food
353,Harinakshi Sidhu,21.0,Male,2415027456,adya94@example.net,Bengaluru,Chhattisgarh,420036,12/23/2024,Gold,0,Mughlai
354,Rajata Gala,24.0,Other,0320320742,hsarin@example.com,Ahmedabad,Karnataka,675137,10/19/2023,Basic,9,Biryani
355,Riya Parikh,26.0,Male,2151342284,aayushvora@example.net,Hyderabad,Tamil Nadu,8052,2024.12.07,Basic,8,North Indian
356,Omaja Bose,35.0,Other,4165915201,dsrinivasan@example.net, Patna  ,Haryana,341445,2023-06-09,Basic,6,Bakery
357,Abdul Narayan,36.0,Female,3045018961,lkumer@example.org,Visakhapatnam,Arunachal Pradesh,852847,2024.05.01,Zomato Pro,6,Mexican
358,Gaurav Bail,17.0,Male,4214764925,pillaiyauvani@example.org,Hyderabad,West Bengal,308664,19 Apr 2023,Basic,12,Desserts
359,Sanaya Rama,34.0,Other,1659266108,ubika32@example.com,Surat,Meghalaya,284913,07/28/2024,,9,South Indian
360,Bina Sidhu,38.0,Other,2438649081,varghesehritik@example.net,Chandigarh,Maharashtra,774002,02/01/2024,Basic,5,Mexican
361,Nitara Chandra,39.0,Female,1801722601,umishra@example.net,Bhopal,Manipur,146347,07/05/2024,Basic,6,North Indian
362,Shivani Lanka,36.0,Male,9416800610,vanshasharma@example.net,Raipur,Karnataka,693348,20-07-2023,Basic,6,Continental
363,Vidhi Mitter,37.0,Male,2203103037,wyattsarin@example.net,Jaipur,Punjab,529219,08 Sep 2023,Basic,7,Street Food
364,Gabriel Mitra,27.0,Other,0122777079,sakshammenon@example.net,Hyderabad,Tripura,714278,2023-09-08,Basic,4,Thai
365,Charan Nath,42.0,Male,9984076789,tkata@example.org,Vadodara,Andhra Pradesh,429589,24/01/2022,Basic,5,North Indian
366,pahal mutti,17.0,Other,1795760243,cpadmanabhan@example.org,Patna,Nagaland,562918,30/10/2024,Basic,4,Italian
367,Harinakshi Sidhu,32.0,Other,7293417223,vyanjanachaudhuri@example.com,Indore,Chhattisgarh,696465,09/25/2022,Gold,6,Mughlai
368,Chavvi Keer,35.0,Female,5228015619,jaikapur@example.com,Chandigarh,Gujarat,543673,2022.07.03,Basic,5,Biryani
369, Harini Pant  ,44.0,Female,8910771199,barmanyashica@example.org,Bhubaneswar,Tripura,354832,10/26/2022,Basic,5,North Indian
370,Jacob Jha,25.0,Male,983CH3H162,korpalurvi@example.com,CHANDIGARH,Kerala,604079,16 Aug 2022,Zomato Pro,6,Mughlai
371,Yashasvi Garg,26.0,Other,3286326667,ayushman72@example.org,Jaipur,Assam,118740,19 Apr 2022,Basic,4,Biryani
372,Frado Nigam,28.0,Female,6029084668,dipta50@example.com,Ahmedabad,Karnataka,214443,19 Feb 2024,Basic,10,Thai
373,Netra Sehgal,35.0,Male,7563410856,,Delhi,,459774,05/22/2023,Basic,5,Fast Food
374,Girik Vaidya,34.0,Male,0089434681,pradhanaashi@example.net,Guwahati,Nagaland,140898,2023.06.12,Basic,9,Healthy Food
375,Jatin Batta,30.0,Other,0753998935,bhavani92@example.net,Bhubaneswar,Tripura,710728,2023.04.11,Basic,6,Italian
376,Zinal Kota,29.0,Other,5712661106,vamakshikala@example.com,Pune,Bihar,849390,10-10-2022,Zomato Pro,3,Thai
377,Kala Vora,38.0,Female,6776228277,,Bengaluru,Madhya Pradesh,443026,27 Dec 2024,Basic,4,Chinese
378,Tamanna Solanki,22.0,Other,9611594082,prabhudalaja@example.com,Jaipur,Arunachal Pradesh,247936,08 Nov 2022,Gold,4,
379,Chaitaly Sunder,46.0,Male,0443270185,basuomisha@example.com,Surat,Andhra Pradesh,636726,12-06-2022,Basic,9,Chinese
380,Sneha Nazareth,28.0,Male,2877725199,oram@example.com,Indore,Uttar Pradesh,343366,31/01/2022,Zomato Pro,7,Desserts
381,Chakradev Savant,16.0,Other,9481813989,vigranbir@example.com,Chandigarh,Telangana,534534,2024.07.26,Gold,9,Desserts
382,Jai Wali,33.0,Other,9718956907,oakrajeshri@example.org,guwahati,Goa,583547,2022.03.20,Basic,6,South Indian
383,Arjun Wable,31.0,Other,1824224124,dgara@example.net,Delhi,Karnataka,527376,24/01/2023,Zomato Pro,4,Mughlai
384,Pratyush Bala,16.0,Other,5265461033,waidatrivedi@example.net,Bhopal,Tamil Nadu,298504,2022.07.05,Basic,4,South Indian
385,Ishwar Luthra,38.0,Other,1706304891,jeremiahmodi@example.net,Pune,Arunachal Pradesh,449818,07/20/2024,Basic,5,Fast Food
386,Sanaya Chacko,34.0,Male,2386870079,oliver00@example.com,Kochi,West Bengal,277667,26-02-2024,Basic,9,Street Food
387,Zashil Rai,31.0,Male,0289141612,rachana39@example.net,raipur,Kerala,434554,2022-04-16,Basic,6,Fast Food
