DeliveryPartnerID,Name,Age,Gender,VehicleType,JoiningDate,City,Rating,CompletedDeliveries,AverageDeliveryTime
1259,David Kamdar,25,Male,Car,01 Jul 2024,Kochi,4.3,839,28.4
1260,Mason Sharaf,20,Male,Bicycle,06 Aug 2021,Nagpur,4.2,328,31.7
1261,Vrinda Dara,31,Male,Bike,02/08/2023,Kolkata,4.7,79,27.2
1262,Ishani Kapur,28,Male,Bike,07/08/2022,chennai,3.8,232,41.2
1263,Naksh Sankaran,26,Female,Bike,2021.08.23,Indore,4.9,283,32.6
1264,Abhiram Choudhary,27,Female,Scooter,2022.05.21,Indore,4.2,522,20.6
1265,Krisha Sani,18,Male,Bike,05/02/2022,Bengaluru,4.5,729,35.4
1266,Advay Varughese,31,Female,Scooter,2022.11.16,Kochi,3.8,155,47.3
1267,Meera Tak,32,Male,Bike,23/10/2021,Chennai,4.3,1164,32.7
1268,Zaitra Saini,22,Female,Scooter,08-09-2024,Bhubaneswar,4.3,553,34.6
1269,Chatura Lal,18,Male,Bike,05/12/2024,Ahmedabad,4.1,1104,33.1
1270,Oni Ratta,38,Male,Bike,09/27/2023,Delhi,4.5,624,21.7
1271,Jyoti Apte,37,Male,Bike,18-09-2024,Pune,3.8,719,21.3
1272,Nihal Dhaliwal,28,Female,Bike,15/03/2024,Indore,3.7,1133,43.7
1273,Aishani Buch,26,Female,Bike,09-09-2021,Jaipur,4.4,227,35.3
1274,Urvi Sampath,18,Female,Car,22 Sep 2023,Mumbai,4.1,634,24.0
1275,Lajita Shanker,34,Female,Bike,23-06-2022,Mumbai,3.6,766,25.8
1276,Yashoda Kunda,33,Male,Bike,11 Jun 2021,Bhopal,4.5,547,23.3
1277,Alka Ranganathan,22,Female,Bike,2024-12-20,Nashik,4.0,1040,38.1
1278,Gautam Vig,25,Male,Bike,08 Mar 2022,Kochi,4.4,1683,47.8
1279,Pranav Minhas,24,Male,Car,15 Sep 2021,DELHI,4.6,592,38.5
1280,Upkaar Roy,30,Female,Bicycle,10/11/2022,HYDERABAD,4.1,689,44.0
1281,Isha Suri,31,Male,Scooter,10/09/2022,Indore,3.8,831,37.9
1282,Harish Khosla,39,Male,Bike,2023.12.26,Nagpur,4.2,251,14.3
1283,chandresh sura,31,Female,Bike,2025.02.16,Nashik,4.6,1052,27.2
1284,Hemangini Sankaran,18,Male,Car,2023-07-25,Bhopal,3.9,494,17.4
1285,Kalpit Nagi,23,Female,Bike,23/11/2024,Chennai,3.9,195,40.0
1286,Owen Arya,27,Male,Bike,05/20/2023,Pune,3.8,328,40.5
1287,Christopher Sen,38,Female,Scooter,12 Jun 2021,Coimbatore,4.4,1156,38.6
1288,Yamini Gill,19,Male,Bicycle,2023-05-29,Indore,4.4,223,15.1
1289,OVIYA CHOUDHURY,26,Male,Bike,2024.05.08,Indore,4.6,444,30.1
1290,Ayush Bahl,30,Female,Bike,25 Aug 2022,chennai,4.2,1578,12.4
1291,Noah Chakraborty,35,Male,Car,10/07/2023,Chandigarh,3.9,656,32.3
1292,RACHANA CHOUDHARY,33,Male,Scooter,11 Dec 2021,Guwahati,4.0,391,34.5
1293,Qadim Shan,22,Female,Scooter,24 Sep 2021,Raipur,4.1,568,40.1
1294,Nirja Ganguly,27,Male,Car,07-06-2021,Surat,4.6,1081,27.5
1295,Maya Kalla,18,Male,Scooter,2024-01-10,Nagpur,4.0,179,35.9
1296,Janaki Sethi,42,Male,Bike,09/03/2021,Chennai,4.8,612,42.9
1297,Ekaja Badami,18,Male,Bike,2024.07.27,Kochi,4.3,695,26.1
1298,Eshana Hayre,27,Female,Car,2023.04.02,Chennai,,797,28.9
1299,Dalaja Mane,31,Male,Car,10/23/2022,Pune,4.3,634,18.8
1300,Vasatika Toor,23,Female,Scooter,15-11-2024,Mumbai,4.2,475,21.9
1301,Yashica Srivastava,32,Male,Scooter,16/08/2023,Jaipur,4.2,974,24.5
1302,Neel Kari,27,Female,Bike,2024.08.01,Pune,5.0,437,44.2
1303,Onkar Sant,35,Female,Bike,2024.08.19,Jaipur,4.1,506,46.8
1304,Chameli Bhatti,30,Male,Bike,16-11-2024,Bhubaneswar,4.1,560,35.4
1305,Fiyaz Kale,23,Male,Scooter,03/12/2022,Patna,3.6,753,29.9
1306,Tristan Balakrishnan,27,Female,Bike,26 May 2022,Chandigarh,3.8,972,22.2
1307,Abhiram Nair,22,Male,Bike,2024.08.23,Chennai,,123,44.3
1308,Alka Issac,28,Female,Bike,16-12-2024,Surat,4.3,909,33.3
1309,Sai Sama,19,Female,Bike,28 Mar 2022,Patna,4.2,396,18.1
1310,Pavani Hans,21,Female,Bike,2023.01.01,Chennai,3.5,772,33.3
1311,Vrinda Mody,34,Male,Bike,02/20/2022,Patna,4.6,925,32.5
1312,Eta Radhakrishnan,30,Male,Bike,2021.12.22,Kochi,3.8,562,48.4
1313,Rushil Chhabra,28,Male,Bike,2023.04.15,Jaipur,4.9,504,-12.0
1314,Avi Tandon,31,Female,Bicycle,12/08/2024,Patna,4.6,356,33.2
1315,Ishanvi Ratta,29,Male,Bike,24 Aug 2022,Vadodara,3.9,989,27.2
1316,Zashil Arya,30,Female,Scooter,06/22/2023,Nashik,4.2,632,19.8
1317,Andrew Nadkarni,29,Female,Bike,06/01/2024,Kolkata,4.2,531,38.5
1318,Maanav Parmer,24,Female,Bike,2022.03.18,Surat,3.8,514,36.0
1319,Harini Subramanian,31,Female,Bike,2024-03-03,Nagpur,3.9,847,31.7
1320,Pushti Edwin,22,Female,Bike,2024.12.29,Surat,4.2,826,38.5
1321,Chanakya Misra,30,Female,Bike,12-09-2024, Bengaluru  ,4.0,443,34.3
1322,Mugdha Bala,28,Male,Car,2022.06.24,Nashik,3.5,524,29.0
1323,Bina Rajan,19,Female,Bike,2022-06-25,Raipur,5.0,466,41.7
1324,Urmi Johal,25,Male,Scooter,12 Sep 2024,Nagpur,4.2,584,30.9
1325,Harita Chaudhuri,26,Female,Scooter,2022-03-22,Hyderabad,4.4,670,35.2
1326,Omya Guha,24,Female,Scooter,05/20/2022,Kolkata,5.0,310,55.4
1327,Krish Nadig,28,Female,Bike,2023.08.26,Bhopal,4.4,643,28.7
1328,Kai Nadig,19,Female,Scooter,26/12/2024,Patna,4.4,509,34.7
1329,Siddharth Pant,27,Female,Bike,10-08-2021,Ahmedabad,3.1,610,36.9
1330,Anjali Bhagat,25,Male,Scooter,05-07-2023,Guwahati,3.2,372,42.0
1331,Faqid Bhatnagar,35,Female,Bike,2023.10.10,Nagpur,5.0,646,32.9
1332,Aarav Issac,36,Male,Bike,2025.03.31,Lucknow,4.2,795,27.9
1333,Wriddhish Bhat,24,Male,Bike,13-02-2022,Vadodara,4.5,1241,21.1
1334,Onkar Trivedi,27,Male,Bike,04/01/2024,Vadodara,3.6,409,28.2
1335,Chandresh Subramanian,32,Female,Scooter,2023.12.09, Lucknow  ,4.2,697,39.6
1336,Tanay Sanghvi,30,Female,Bike,2021.07.28,Ludhiana,4.6,534,29.6
1337,Jyoti Subramanian,22,Male,Bike,08/10/2021,Bhopal,4.1,627,37.9
1338,Ekbal Koshy,27,Female,Bike,23 Dec 2023,Jaipur,3.8,500,27.3
1339,Om Parsa,34,Male,Bike,20 Mar 2023,Patna,4.3,290,38.8
1340,Brijesh Atwal,30,Female,Bike,2024.01.17,Visakhapatnam,3.6,589,35.9
1341,Matthew Patla,27,Male,Bike,14-09-2021,Chennai,4.3,939,22.5
1342,Ekani Narang,28,Male,Bike,23/02/2024,Bhubaneswar,4.3,426,30.4
1343,Chatresh Mody,33,Male,Bike,06 Apr 2024,Guwahati,3.5,420,37.1
1344,Nilima Dalal,35,Female,Bike,20/05/2022,Ahmedabad,4.4,357,40.2
1345,Nimrat De,26,Male,Bike,2022-02-22, Mumbai ,4.1,396,49.2
1346,Chaitanya Apte,24,Male,Scooter,20/09/2021,Nagpur,4.5,627,36.3
1347,Thomas Nagarajan,22,Female,Scooter,14/02/2023,ludhiana,3.7,442,40.1
1348,Yauvani Konda,34,Female,Scooter,06 May 2023,Chandigarh,4.7,693,36.5
1349,Michael Kakar,28,Male,Scooter,21 Mar 2025,Raipur,4.8,781,29.3
1350,Nitesh Devi,33,Female,Car,12 Jan 2022,Visakhapatnam,4.1,757,38.0
1351,Januja Bhatti,31,Male,Bike,20 Jun 2021,Patna,,119,42.6
1352,THOMAS KOHLI,35,Female,Bicycle,17 May 2024,Visakhapatnam,3.8,263,30.1
1353,Gunbir Gera,33,Female,Bicycle,31/10/2024,DELHI,4.4,538,37.3
1354,Yatan Bose,26,Male,Scooter,01/02/2022,Visakhapatnam,5.0,753,40.1
1355,Udarsh Nayak,18,Male,Scooter,2023.10.08,Patna,4.3,270,10.0
1356,Sathvik Kara,20,Female,Bike,23 Aug 2021,Delhi,4.4,428,28.3
1357,Sarthak Nagy,30,Male,Bicycle,23/02/2024,Hyderabad,4.7,242,39.4
1358,Forum Konda,27,Female,Scooter,28 Oct 2021,Nagpur,3.7,394,25.7
1359,Yadavi Ranganathan,23,Male,Bike,2021-11-16,Pune,4.0,1126,23.6
1360,Jason Kota,24,Female,Scooter,2024-03-01,Surat,4.5,343,25.9
1361,Anika Mishra,27,Male,Car,2023.07.04,Bhubaneswar,3.9,597,24.9
1362,Rohan Kalla,30,Male,Bike,17-07-2022,Delhi,3.9,839,31.0
1363,Qasim Hayer,23,Male,Bike,2022-09-03,Bengaluru,4.6,237,18.5
1364,Ekalinga Choudhry,33,Female,Scooter,09/03/2025,Indore,4.5,340,31.4
1365,Amrita Bava,34,Male,Scooter,08/10/2023,Lucknow,4.2,351,29.5
1366,Aishani Khosla,35,Female,Scooter,02 Jul 2024,Chandigarh,4.5,364,40.9
1367,Gavin Prasad,36,Female,Bike,2023.10.15,Guwahati,4.4,317,36.6
1368,Jasmit Barman,36,Male,Bike,08/11/2022,Surat,4.3,504,40.6
1369,Kala Sodhi,28,Female,Bike,29 Jan 2023,Visakhapatnam,4.6,504,50.9
1370,Ekalinga Madan,20,Male,Bicycle,28-05-2023,Bhubaneswar,3.7,1160,41.4
1371,Rachit Pall,30,Male,Bike,2022.05.27,Surat,4.5,152,33.4
1372,Jai Kata,19,Female,Scooter,07 Nov 2024,Indore,4.0,377,14.0
1373,Wazir Arora,25,Male,Bike,08/10/2022,Kochi,4.3,766,26.7
1374,Eiravati Mitra,33,Female,Scooter,30 Jul 2021,Mumbai,4.2,939,31.5
1375,Ansh Sawhney,28,Male,Car,19 Aug 2021,Indore,3.9,799,26.7
1376,Lakshit Venkataraman,26,Male,Bike,11-01-2024,Nagpur,4.1,481,25.2
1377,Oeshi Warrior,29,Female,Bike,02/21/2025,Chandigarh,4.3,430,38.7
1378,Anusha Nair,24,Male,Scooter,13-02-2024,Kochi,3.9,724,51.2
1379,Jyoti Majumdar,18,Male,Bike,05-11-2023,Bangalore,3.8,709,37.3
1380,Sai Walla,25,Female,Bike,30 Jul 2021,Coimbatore,3.7,467,39.2
1381,Tristan Ganguly,36,Female,Scooter,26 Nov 2022,Pune,3.6,1175,39.4
1382,Madhavi Subramaniam,33,Female,Bike,2022.06.30,Raipur,3.9,838,20.7
1383,Ishwar Bakshi,22,Female,Scooter,27-09-2024,hyderabad,4.3,577,40.2
1384,Ayaan Kadakia,27,Female,Bike,09/02/2023,Bhubaneswar,4.3,639,22.8
1385,Omya Kala,27,Male,Scooter,02-09-2021,Chandigarh,4.4,574,49.5
1386,Vedika Swaminathan,23,Male,Bike,02/02/2023,Vadodara,4.9,845,41.1
1387,Fariq Chanda,39,Female,Bike,14 Aug 2024,Bhubaneswar,4.6,447,27.6
1388,Dalbir Soni,38,Male,Bike,12-03-2023,Bhubaneswar,4.9,557,50.3
1389,Zaid Kapur,29,Female,Bike,11-01-2022,Raipur,4.0,278,28.8
1390,Manthan Murthy,28,Male,Car,07/03/2024,LUDHIANA,5.0,381,28.1
1391,Yash Gala,19,Male,Bike,25/06/2023,Coimbatore,4.1,823,42.1
1392,Chaitanya Thakur,33,Male,Bike,06/30/2021,Bhopal,4.7,795,10.0
1393,Faris Deshpande,31,Male,Bike,16-09-2023,Hyderabad,4.9,242,22.4
1394,Waida Ramesh,32,Male,Scooter,25 Oct 2024,Mumbai,4.8,1549,45.9
1395,Panini Yohannan,18,Male,Car,09 Apr 2022,Pune,4.1,790,33.9
1396,Ekta Jayaraman,23,Male,Scooter,25-08-2022,Raipur,3.9,753,26.2
1397,Ojasvi Radhakrishnan,28,Male,Bike,18 Apr 2023,Nashik,4.2,647,30.5
1398,Upma Lall,36,Female,Bike,2024-06-18,Ahmedabad,4.7,556,26.5
1399,Anamika Shetty,22,Male,Car,08 Dec 2022,Visakhapatnam,5.0,781,21.4
1400,Max Dalal,24,Male,Car,2022.06.14,Pune,3.7,462,26.3
1401,Gagan Srinivasan,21,Male,Bike,11/24/2022,Ahmedabad,4.2,773,26.7
1402,Chatresh Pandey,23,Female,Scooter,08/25/2021, Bhubaneswar  ,4.1,795,40.6
1403,Nirja Johal,27,Female,Bicycle,03 Feb 2022,Ahmedabad,3.9,845,23.3
1404,Sachi Raja,32,Male,Bike,08/21/2024,Guwahati,4.5,1257,36.3
1405,Anjali Chaudhry,29,Female,Bike,28-12-2022,Jaipur,4.2,851,19.6
1406,Rajata Zacharia,24,Male,Bicycle,30/08/2022,VADODARA,3.7,852,37.3
1407,Lajita Nayar,30,Male,Bike,2022-08-11,Guwahati,4.0,555,51.7
1408,Kala Sengupta,36,Male,Bike,2022-10-24,Ahmedabad,4.2,1266,36.4
1409,Omkaar Agrawal,34,Female,Scooter,27/03/2024,Bhopal,4.0,901,22.9
1410,jhalak jha,24,Female,Bike,03/27/2023,Pune,4.1,785,33.4
1411,om dugar,27,Male,Bike,08 Jan 2024, Vadodara  ,4.0,556,24.8
1412,Balendra Dugar,28,Female,Bike,30/07/2022,Nagpur,3.9,540,45.3
1413,Theodore Date,24,Male,Bike,09/19/2023,Indore,4.1,443,48.1
1414,Manthan Badal,30,Female,Bike,11 Dec 2024,Kolkata,3.7,401,-40.9
1415,Neha Ramakrishnan,21,Male,Scooter,2021.07.21,Delhi,4.1,792,35.7
1416,Aarini Chatterjee,28,Male,Bike,02 Apr 2022,Mumbai,4.9,218,13.5
1417,Gagan Nadkarni,18,Male,Bike,13/03/2023,Bhopal,4.4,577,34.9
1418,Keya Rastogi,28,Male,Car,06/06/2024,Ludhiana,3.4,414,28.3
1419,Qadim Hegde,40,Male,Bike,04 Mar 2023,Kochi,4.0,769,29.5
1420,Dominic Bhakta,32,Female,Bicycle,2023.07.28,Bhubaneswar,4.8,2136,30.5
1421,Jalsa Chandra,19,Male,Bike,02-06-2023,Kochi,3.9,1599,24.2
1422,Chaitanya Munshi,18,Female,Bike,27/07/2024,Ahmedabad,4.4,547,23.8
1423,Ekaraj Tella,29,Male,Bike,2021-10-28,Nashik,4.3,299,38.4
1424,Gagan Rajagopalan,22,Female,Bike,11/03/2023,Mumbai,4.5,277,33.4
1425,Panini Kohli,18,Male,Car,2023-02-09,Nagpur,4.4,565,40.1
1426,Nakul Kata,22,Male,Scooter,06-05-2022,Patna,4.1,510,18.5
1427,Zansi Konda,25,Female,Bicycle,27-06-2022,Delhi,4.0,293,32.5
1428,Vedhika Varghese,24,Female,Bike,2021.11.13,Jaipur,5.0,623,39.1
1429,Timothy Prashad,28,Female,Scooter,05-03-2025,Kolkata,4.0,671,32.9
1430,Baljiwan Konda,27,Male,Car,2023-03-14,Nashik,4.0,323,29.0
1431,Anay Sem,26,Female,Bike,2021.12.11,Nashik,4.7,627,19.9
1432,Utkarsh Bhattacharyya,29,Male,Car,2022.04.18,Delhi,3.7,452,47.8
1433,Hema Rajagopal,22,Male,Car,23/04/2024,Kochi,4.4,1761,41.6
1434,Jairaj Arya,28,Female,Bike,31/08/2023,Kochi,4.2,419,18.3
1435,Anika Sule,28,Female,Bike,2023.11.20,KOLKATA,4.5,258,32.2
1436,Arjun Devi,35,Female,Bicycle,19 Dec 2023,Lucknow,4.0,785,35.8
1437,Omaja Sanghvi,29,Female,Bike,08-02-2024,Vadodara,4.1,725,26.9
1438,Balveer Dar,31,Male,Bike,01/28/2024,Lucknow,,542,16.2
1439,Madhavi Kannan,35,Male,Bike,26-04-2023,Ludhiana,5.0,215,38.7
1440,Chatura Bhatia,37,Female,Bike,10/04/2024,Nashik,4.5,419,46.2
1441,Pooja Keer,38,Female,Bike,09/28/2022,Guwahati,4.1,308,33.2
1442,Eiravati Bhatia,26,Female,Bicycle,04/24/2022,Bengaluru,4.0,549,46.3
1443,Siya Koshy,20,Female,Bike,18-07-2024,Mumbai,4.0,276,24.7
1444,Rayaan Barman,33,Male,Car,2025-03-17,Coimbatore,4.1,1237,20.5
1445,Jonathan Tata,28,Female,Bike,2022.03.24,Visakhapatnam,4.6,377,25.3
1446,Krish Acharya,26,Female,Scooter,05-02-2022,Patna,4.3,253,38.2
1447,Arin Patel,21,Female,Bike,28-03-2025,Bhubaneswar,3.6,346,40.2
1448,Finn Buch,30,Male,Scooter,05/03/2023,Guwahati,4.2,665,37.6
1449,Dev Yadav,23,Male,Bike,12 Sep 2022,Surat,4.5,433,34.3
1450,Karan Gill,23,Male,Bike,03-04-2023,Chandigarh,4.2,993,37.1
1451,Yashawini Divan,20,Male,Bicycle,2022-03-20,Ludhiana,3.6,772,47.5
1452,Samar Bose,24,Male,Bike,2023.03.01,Pune,4.2,598,23.6
1453,Charan Nadkarni,28,Male,Bike,2024.05.16, Bhubaneswar  ,4.0,1003,30.6
1454,Nathan Chacko,27,Female,Scooter,05/26/2022,Pune,4.7,399,26.6
1455,Arin Merchant,23,Female,Bike,24 Nov 2022,Bhopal,4.1,398,26.2
1456,Joshua Mangat,27,Female,Bicycle,2023.10.13,Bengaluru,4.2,218,31.9
1457,Kevin Toor,23,Male,Bike,2024.12.07,Bhopal,4.0,284,44.6
1458,Utkarsh Sani,31,Male,Bike,2024.08.29,Raipur,3.9,1326,35.9
1459,Chandresh Nair,27,Male,Scooter,2022.12.01,Kochi,3.8,1375,46.0
1460,Rudra Char,34,Male,Scooter,17-09-2021,Patna,4.2,749,43.2
1461,Liam Agarwal,28,Male,Car,2021-07-28, Bhopal  ,3.6,699,21.7
1462,Zaitra Thaker,22,Male,Car,2025.01.20,Pune,4.9,349,34.1
1463,Urmi Nayar,20,Female,Scooter,05/06/2022,Lucknow,4.4,1365,19.4
1464,Rushil Gokhale,34,Male,Bike,13 Mar 2025,Nashik,4.1,215,17.4
1465,Bahadurjit Char,29,Female,Car,2023.05.12,Indore,4.0,308,28.8
1466,Ojas Bal,31,Female,Bicycle,10/18/2024,Nagpur,4.3,739,45.3
1467,Panini Nagar,30,Female,Bicycle,20-10-2022,Delhi,4.4,313,18.1
1468,Aarini Nazareth,27,Male,Bike,2021-07-17,chennai,4.3,1328,29.3
1469,Ridhi Goswami,24,Male,Bike,07 Dec 2022, Patna  ,4.3,1029,51.5
1470,Zehaan Taneja,35,Female,Bike,06/05/2024,Visakhapatnam,4.3,1352,29.2
1471,Riya Pau,18,Female,Bike,2024-10-06,COIMBATORE,3.1,687,41.8
1472,Suhani Mannan,22,Female,Bike,30/01/2025,Mumbai,3.4,267,27.4
1473,Jasmit Sibal,31,Male,Bike,15 Jan 2024,Raipur,4.0,443,33.6
1474,Aayush Kala,30,Male,Bike,23 Mar 2025,Bhopal,3.9,694,35.7
1475,devansh baral,32,Female,Bicycle,2023-03-31,CHENNAI,4.2,355,29.7
1476,Irya Grover,23,Female,Bike,2024-08-19,Patna,4.5,709,36.1
1477,Teerth Khanna,33,Male,Bike,2024.09.15,Kochi,4.0,498,24.6
1478,Urvi Mani,23,Male,Car,2022-11-26,Ludhiana,3.8,306,20.5
1479,Chandresh Dyal,32,Male,Bike,26 Nov 2023,Chandigarh,4.1,294,41.5
1480,Raghav Borra,25,Male,Car,03/12/2022, Hyderabad  ,4.4,396,29.0
1481,Bhavani Nori,30,Male,Bike,25/03/2024,Bhopal,3.6,673,50.6
1482,Tanmayi Baral,28,Male,Bike,14-01-2022,Indore,3.6,986,33.0
1483,Manthan Shroff,23,Male,Bike,12/04/2023,Pune,4.2,667,33.7
1484,Vedika Sagar,24,Male,Scooter,2024-11-16,Raipur,3.5,447,29.6
1485,Yashvi Venkatesh,25,Female,Scooter,23/08/2023, Mumbai ,3.9,722,26.9
1486,Lakshmi Sem,18,Male,Scooter,02-11-2023,Bengaluru,3.8,270,25.2
1487,Vasudha Joshi,36,Male,Car,03 Sep 2024,Hyderabad,4.8,282,47.7
1488,Watika Madan,37,Female,Bike,14/01/2023,Vadodara,4.1,839,27.5
1489,Turvi Shah,28,Male,Bike,2023-02-09, Kochi  ,4.3,611,16.7
1490,Dev Chahal,33,Male,Bike,2022.05.12,Hyderabad,3.7,599,23.6
1491,Manya Mander,19,Male,Bike,29 Jul 2024,Raipur,4.4,402,-31.5
1492,Aarav Lanka,36,Male,Bike,2023-11-02,Vadodara,3.9,676,30.3
1493,Ikbal Saini,30,Male,Bicycle,2023.12.08,Nagpur,3.7,717,36.1
1494,Aradhana Sethi,29,Female,Bike,03 Oct 2024,Lucknow,4.1,563,44.6
1495,Saksham Sha,24,Female,Bike,2022-11-25,Raipur,4.3,320,32.2
1496,Zehaan Sood,26,Male,Bike,01/30/2025,BANGALORE,4.5,596,23.8
1497,Yatin Pathak,36,Male,Bike,16-03-2023,Coimbatore,3.6,338,23.5
1498,Sanya Arora,35,Female,Bike,2023-08-25,Ahmedabad,4.2,482,34.4
1499,Indali Sangha,30,Female,Bike,27 Sep 2023,Guwahati,4.4,89,22.7
1500,Jai Dhillon,22,Male,Bike,2023-09-24,Kolkata,4.1,554,37.8
1501,Ayushman Sha,18,Male,Scooter,2023.01.06,Kolkata,3.8,434,33.4
1502,ZEHAAN SARMA,22,Female,Bike,2022-03-16,Mumbai,4.4,426,22.3
1503,Triveni Bhatnagar,33,Female,Scooter,16-03-2025,Kolkata,4.1,382,24.7
1504,Ekaja Ben,33,Female,Bike,24-11-2022,Vadodara,,372,25.9
1505,Tristan Bawa,18,Female,Scooter,08/20/2022,Mumbai,4.1,1055,25.6
1506,Gagan Gokhale,32,Female,Scooter,2024-03-08,Visakhapatnam,4.3,775,37.8
1507,Eiravati Oommen,20,Male,Bike,06/20/2024,RAIPUR,4.1,313,28.6
1508,Girik Lanka,21,Female,Bicycle,07/12/2022,Bengaluru,4.9,622,27.8
1509,Harini Kaul,21,Female,Bike,16/02/2025,Kolkata,4.2,365,38.6
1510,Krishna Ray,28,Female,Bike,09/08/2021,Jaipur,5.0,1428,19.8
1511,Hemani Nadig,20,Male,Car,09-06-2023,Coimbatore,4.2,1251,33.4
1512,Jagrati Madan,28,Female,Scooter,06/18/2022,Pune,4.3,968,34.2
1513,Nidra Handa,31,Male,Scooter,14 Mar 2025,raipur,4.2,552,48.1
1514,Harshil Narang,27,Female,Bike,24-07-2021,Delhi,4.2,387,29.7
1515,Hredhaan Soman,21,Female,Bike,2024-01-31,Chennai,4.6,419,39.5
1516,Nathaniel Bhasin,31,Male,Bike,2025-02-09,Ahmedabad,4.3,469,29.8
1517,Luke Biswas,33,Male,Bike,2023.10.08,Guwahati,4.6,786,16.2
1518,DIVYA TANEJA,18,Male,Bike,2024-12-11,Chennai,4.1,1270,22.0
1519,Faqid Bhavsar,28,Male,Scooter,2024-11-14,Bhubaneswar,4.0,639,18.3
1520,Gaurav Dhingra,26,Male,Car,20 Jun 2023,Ludhiana,4.5,629,26.7
1521,Devika Gulati,27,Female,Bike,2024.02.08,Ludhiana,3.4,138,31.6
1522, Sanya Goyal  ,18,Male,Car,2021-09-02,Patna,4.2,1160,35.5
1523,Banjeet Golla,23,Female,Car,08/04/2023,HYDERABAD,4.2,937,38.8
1524,Kashvi Ranganathan,22,Male,Bicycle,2023.09.08,Jaipur,4.2,285,24.0
1525, Caleb Parikh  ,24,Male,Bike,02/18/2024, Bengaluru,5.0,350,29.3
1526,Parth Kale,40,Female,Bike,2025.03.31, Ludhiana  ,4.0,667,34.4
1527,Manya Kala,30,Female,Bike,2024-09-11,Lucknow,4.2,234,38.9
1528,Faras Pall,26,Male,Bike,01 Jul 2021,Bhubaneswar,3.4,484,23.9
1529,Anusha Garg,43,Female,Bike,2021-08-05,Ahmedabad,4.4,568,47.2
1530,Aishani Sengupta,28,Male,Bike,12 Sep 2022,Visakhapatnam,4.4,664,32.7
1531,Jackson Vohra,27,Male,Scooter,2025.02.18,Hyderabad,4.2,117,40.5
1532,Ishanvi Deep,29,Female,Bike,02-07-2022,Nagpur,4.4,402,42.3
1533,Faris Raju,33,Male,Car,2024.12.20,Kochi,4.3,107,27.6
1534,Advaith Palan,28,Female,Bike,2024-10-27,Bhopal,4.4,588,30.3
1535,Reva Kibe,29,Male,Car,2023-02-21,Coimbatore,3.1,729,30.2
1536,Widisha Randhawa,21,Female,Bike,02/25/2025,Guwahati,4.3,1302,47.3
1537,Triveni Ravel,29,Female,Bike,08 Jun 2021,Hyderabad,4.6,754,36.3
1538,FARIS SRIDHAR,36,Female,Scooter,23/01/2024,Jaipur,4.1,1182,33.6
1539,Mitesh Om,28,Female,Bike,03/03/2023,Hyderabad,4.2,626,38.9
1540,Gavin Loyal,30,Female,Scooter,20 Aug 2021,Vadodara,4.4,1266,28.8
1541,Bhavika Balay,25,Male,Bike,25-11-2023,Chennai,,276,15.5
1542,Chatresh Bava,28,Female,Bike,2025.01.19,Coimbatore,4.4,261,33.8
1543,Nikita Parmer,23,Male,Bike,17-02-2024,Bhopal,3.8,401,31.2
1544,Nimrat Dugar,28,Male,Bike,13-05-2023,Bhubaneswar,4.1,659,40.5
1545,Ayaan Sawhney,18,Female,Bike,12/03/2024,Coimbatore,3.8,590,46.5
1546,David Roy,30,Female,Bike,02/07/2022,Coimbatore,4.3,1046,35.6
1547,Chatura Gulati,28,Female,Bicycle,2022.06.09,Lucknow,4.6,993,20.4
1548,Chakradhar Kadakia,26,Female,Bike,2022-12-10,Surat,4.5,497,26.0
1549,Pranit Mangal,23,Male,Bicycle,19 Oct 2023,Bhopal,2.8,687,29.5
1550,Adweta Subramanian,25,Male,Bike,28/10/2021,Pune,4.1,1193,16.6
1551,Udant Mani,34,Male,Scooter,2022.12.20,Indore,3.9,820,21.0
1552,Sachi Karpe,27,Female,Bike,08/13/2023,Vadodara,4.2,656,32.9
1553,Idika Ray,23,Male,Bike,2025-03-20,Guwahati,4.1,1034,31.7
1554,Tarak Gupta,27,Female,Bike,2025-01-25,Nagpur,3.9,520,37.8
1555,Anay Pall,40,Female,Scooter,11-04-2024,Chennai,3.9,658,39.6
1556,Aashi Rattan,23,Male,Bike,2023.06.09,Mumbai,4.1,993,35.7
1557,Ganga Hayre,19,Female,Bike,16/05/2024,Chennai,4.1,423,35.1
1558,Sanaya Hora,31,Male,Scooter,24-03-2023,Hyderabad,4.5,765,35.1
1559,Raagini Kota,33,Female,Bike,17 Jan 2023,Jaipur,3.4,335,25.5
1560,Logan Sarna,40,Female,Scooter,26/02/2023, Bhubaneswar  ,4.4,388,43.1
1561,Krish Desai,18,Male,Bicycle,30/08/2021,Surat,4.2,504,31.4
1562,Caleb D’Alia,25,Female,Bike,07/14/2022,Patna,3.4,454,33.9
1563,Arin Doctor,23,Female,Bike,2022-11-22,Bhopal,3.9,768,31.7
1564,Jagdish Aggarwal,24,Female,Scooter,17 Dec 2024,Surat,4.6,880,36.8
1565,Yachana Khurana,33,Female,Bike,2022-07-06,Bhubaneswar,3.7,207,37.7
1566,Lakshit Sengupta,25,Male,Bicycle,15 Aug 2023,Kochi,4.0,332,44.6
1567,Ekani Agate,32,Male,Scooter,10/11/2022,Coimbatore,4.1,303,27.9
1568,Darsh Kant,18,Female,Bike,11/10/2021,Lucknow,4.4,1183,48.6
